 5904, 14171, -0.331284217411, 0.58966420654, -0.474699894425, -0.563211240169
 9792, 14171, -0.331284217411, 0.58966420654, -0.474699894425, -0.563211240169
 11141, 14171, -0.331284217411, 0.58966420654, -0.474699894425, -0.563211240169
 11550, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 11368, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 11875, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 11973, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12077, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12074, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12285, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12111, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12266, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12172, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12325, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12090, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 11807, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 11953, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12335, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 11550, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12198, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12161, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 11882, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12094, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12106, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12094, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12276, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12238, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12075, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091
 12239, 14502, -0.164981836474, 0.653055059809, -0.522589517819, -0.522685640091